Menu ID,Stall Location,Menu TH,Menu EN,Price (Baht),Regional Cuisine,Cooking Method,Food Type,Other details,Main Ingredients, Hidden Ingredients,Food Picture
33054,33,ก๋วยเตี๋ยวเส้นหมี่ต้มยำทะเลน้ำข้น,"Rice vermicelli, creamy Tom Yum seafood",55,Thai,Boiled/Simmered,Noodles,Creamy Tom Yum seafood + rice vermicelli,"rice vermicelli, seafood","broth, chili paste",
33055,33,ก๋วยเตี๋ยวเส้นหมี่ต้มยำปลากะป๋อง,"Rice vermicelli, Tom Yum with canned fish",45,Thai,Boiled/Simmered,Noodles,Tom Yum w/ canned fish + rice vermicelli,"rice vermicelli, canned fish","broth, chili paste",
33056,33,ก๋วยเตี๋ยวเส้นหมี่ต้มยำไก่ฉีก,"Rice vermicelli, Tom Yum with shredded chicken",40,Thai,Boiled/Simmered,Noodles,Tom Yum w/ shredded chicken + rice vermicelli,"rice vermicelli, chicken","broth, chili paste",
33057,33,ก๋วยเตี๋ยวเส้นหมี่แกง,Rice vermicelli in curry soup,40,Thai,Boiled/Simmered,Noodles,Curry soup + rice vermicelli,"rice vermicelli, curry base","coconut milk, spices",
33058,33,ก๋วยเตี๋ยวเส้นบะหมี่น้ำเย็นตาโฟ,Egg noodles with yen ta fo broth,45,Chinese/Thai,Boiled/Simmered,Noodles,Yen ta fo + egg noodles (soup),"egg noodles, tofu, red sauce","broth, fermented tofu sauce",
33059,33,ก๋วยเตี๋ยวเส้นบะหมี่แห้งเย็นตาโฟ,"Egg noodles, dry style yen ta fo",45,Chinese/Thai,Boiled/Simmered,Noodles,Dry yen ta fo + egg noodles,"egg noodles, tofu",fermented tofu sauce,
33060,33,ก๋วยเตี๋ยวเส้นบะหมี่น้ำเย็นตาโฟต้มยำ,"Egg noodles, yen ta fo Tom Yum",50,Chinese/Thai,Boiled/Simmered,Noodles,Yen ta fo Tom Yum + egg noodles (soup),"egg noodles, tom yum, fermented tofu","broth, chili paste",
33061,33,ก๋วยเตี๋ยวเส้นบะหมี่แห้งเย็นตาโฟต้มยำ,"Egg noodles, dry yen ta fo Tom Yum",50,Chinese/Thai,Boiled/Simmered,Noodles,Dry yen ta fo Tom Yum + egg noodles,"egg noodles, tom yum, fermented tofu",chili paste,
33062,33,ก๋วยเตี๋ยวเส้นบะหมี่น้ำต้มยำสุโขทัย,"Egg noodles, Sukhothai Tom Yum soup",45,Thai,Boiled/Simmered,Noodles,Sukhothai Tom Yum + egg noodles (soup),"egg noodles, pork, peanuts, chili, lime","broth, sugar",
33063,33,ก๋วยเตี๋ยวเส้นบะหมี่แห้งต้มยำสุโขทัย,"Egg noodles, dry Sukhothai Tom Yum",45,Thai,Boiled/Simmered,Noodles,Dry Sukhothai Tom Yum + egg noodles,"egg noodles, pork, peanuts, chili, lime",sugar,
33064,33,ก๋วยเตี๋ยวเส้นบะหมี่เนื้อสดน้ำ,"Egg noodles with fresh beef, soup",45,Thai,Boiled/Simmered,Noodles,Fresh beef + egg noodles (soup),"egg noodles, beef","broth, spices",
33065,33,ก๋วยเตี๋ยวเส้นบะหมี่เนื้อสดแห้ง,"Egg noodles with fresh beef, dry",45,Thai,Boiled/Simmered,Noodles,Fresh beef + egg noodles (dry),"egg noodles, beef",oil,
33066,33,ก๋วยเตี๋ยวเส้นบะหมี่เนื้อเปื่อยน้ำ,"Egg noodles with stewed beef, soup",45,Thai,Boiled/Simmered,Noodles,Stewed beef + egg noodles (soup),"egg noodles, beef","broth, spices",
33067,33,ก๋วยเตี๋ยวเส้นบะหมี่เนื้อเปื่อยแห้ง,"Egg noodles with stewed beef, dry",45,Thai,Boiled/Simmered,Noodles,Stewed beef + egg noodles (dry),"egg noodles, beef",oil,
33068,33,ก๋วยเตี๋ยวเส้นบะหมี่เนื้อรวมน้ำ,"Egg noodles with mixed beef, soup",55,Thai,Boiled/Simmered,Noodles,Mixed beef + egg noodles (soup),"egg noodles, mixed beef cuts","broth, spices",
33069,33,ก๋วยเตี๋ยวเส้นบะหมี่เนื้อรวมแห้ง,"Egg noodles with mixed beef, dry",55,Thai,Boiled/Simmered,Noodles,Mixed beef + egg noodles (dry),"egg noodles, mixed beef cuts",oil,
33070,33,ก๋วยเตี๋ยวเส้นบะหมี่ลูกชิ้นปลาน้ำใส,"Egg noodles with fish balls, clear soup",40,Chinese/Thai,Boiled/Simmered,Noodles,"Fish balls + egg noodles, clear soup","egg noodles, clear broth",,
33071,33,ก๋วยเตี๋ยวเส้นบะหมี่ต้มยำไข่หวาน,"Egg noodles, sweet egg Tom Yum",40,Thai,Boiled/Simmered,Noodles,Tom Yum sweet egg + egg noodles (soup),"egg noodles, sweet egg, chili paste",broth,
33072,33,ก๋วยเตี๋ยวเส้นบะหมี่กะทิ,Egg noodles in coconut milk soup,45,Thai,Boiled/Simmered,Noodles,Egg noodles in coconut milk soup,"egg noodles, coconut milk","oil, sugar",
33073,33,ก๋วยเตี๋ยวเส้นบะหมี่ต้มยำทะเลน้ำข้น,"Egg noodles, creamy Tom Yum seafood",55,Thai,Boiled/Simmered,Noodles,Creamy Tom Yum seafood + egg noodles,"egg noodles, seafood","broth, chili paste",
33074,33,ก๋วยเตี๋ยวเส้นบะหมี่ต้มยำปลากะป๋อง,"Egg noodles, Tom Yum with canned fish",45,Thai,Boiled/Simmered,Noodles,Tom Yum w/ canned fish + egg noodles,"egg noodles, canned fish","broth, chili paste",
33075,33,ก๋วยเตี๋ยวเส้นบะหมี่ต้มยำไก่ฉีก,"Egg noodles, Tom Yum with shredded chicken",40,Thai,Boiled/Simmered,Noodles,Tom Yum w/ shredded chicken + egg noodles,"egg noodles, chicken","broth, chili paste",
33076,33,ก๋วยเตี๋ยวเส้นบะหมี่แกง,Egg noodles in curry soup,40,Thai,Boiled/Simmered,Noodles,Curry soup + egg noodles,"egg noodles, curry base","coconut milk, spices",
33077,33,ก๋วยเตี๋ยววุ้นเส้นน้ำเย็นตาโฟ,Glass noodles with yen ta fo broth,45,Chinese/Thai,Boiled/Simmered,Noodles,Yen ta fo + glass noodles (soup),"glass noodles, tofu, red sauce","broth, fermented tofu sauce",
33078,33,ก๋วยเตี๋ยววุ้นเส้นแห้งเย็นตาโฟ,"Glass noodles, dry style yen ta fo",45,Chinese/Thai,Boiled/Simmered,Noodles,Dry yen ta fo + glass noodles,"glass noodles, tofu",fermented tofu sauce,
33079,33,ก๋วยเตี๋ยววุ้นเส้นน้ำเย็นตาโฟต้มยำ,"Glass noodles, yen ta fo Tom Yum",50,Chinese/Thai,Boiled/Simmered,Noodles,Yen ta fo Tom Yum + glass noodles (soup),"glass noodles, tom yum, red sauce","broth, chili paste",
33080,33,ก๋วยเตี๋ยววุ้นเส้นแห้งเย็นตาโฟต้มยำ,"Glass noodles, dry yen ta fo Tom Yum",50,Chinese/Thai,Boiled/Simmered,Noodles,Dry yen ta fo Tom Yum + glass noodles,"glass noodles, tom yum, red sauce","chili paste, fermented tofu",
33081,33,ก๋วยเตี๋ยววุ้นเส้นน้ำต้มยำสุโขทัย,"Glass noodles, Sukhothai Tom Yum soup",45,Thai,Boiled/Simmered,Noodles,Sukhothai Tom Yum + glass noodles (soup),"glass noodles, pork, peanuts, chili, lime","broth, sugar",
33082,33,ก๋วยเตี๋ยววุ้นเส้นแห้งต้มยำสุโขทัย,"Glass noodles, dry Sukhothai Tom Yum",45,Thai,Boiled/Simmered,Noodles,Dry Sukhothai Tom Yum + glass noodles,"glass noodles, pork, peanuts, chili, lime",sugar,
33083,33,ก๋วยเตี๋ยววุ้นเส้นเนื้อสดน้ำ,"Glass noodles with fresh beef, soup",45,Thai,Boiled/Simmered,Noodles,Fresh beef + glass noodles (soup),"glass noodles, beef","broth, spices",
33084,33,ก๋วยเตี๋ยววุ้นเส้นเนื้อสดแห้ง,"Glass noodles with fresh beef, dry",45,Thai,Boiled/Simmered,Noodles,Fresh beef + glass noodles (dry),"glass noodles, beef",oil,
33085,33,ก๋วยเตี๋ยววุ้นเส้นเนื้อเปื่อยน้ำ,"Glass noodles with stewed beef, soup",45,Thai,Boiled/Simmered,Noodles,Stewed beef + glass noodles (soup),"glass noodles, beef","broth, spices",
33086,33,ก๋วยเตี๋ยววุ้นเส้นเนื้อเปื่อยแห้ง,"Glass noodles with stewed beef, dry",45,Thai,Boiled/Simmered,Noodles,Stewed beef + glass noodles (dry),"glass noodles, beef",oil,
33087,33,ก๋วยเตี๋ยววุ้นเส้นเนื้อรวมน้ำ,"Glass noodles with mixed beef, soup",55,Thai,Boiled/Simmered,Noodles,Mixed beef + glass noodles (soup),"glass noodles, mixed beef cuts","broth, spices",
33088,33,ก๋วยเตี๋ยววุ้นเส้นเนื้อรวมแห้ง,"Glass noodles with mixed beef, dry",55,Thai,Boiled/Simmered,Noodles,Mixed beef + glass noodles (dry),"glass noodles, mixed beef cuts",oil,
33089,33,ก๋วยเตี๋ยววุ้นเส้นลูกชิ้นปลาน้ำใส,"Glass noodles with fish balls, clear soup",40,Chinese/Thai,Boiled/Simmered,Noodles,"Fish balls + glass noodles, clear soup","glass noodles, clear broth",,
33090,33,ก๋วยเตี๋ยววุ้นเส้นต้มยำไข่หวาน,"Glass noodles, sweet egg Tom Yum",40,Thai,Boiled/Simmered,Noodles,Tom Yum sweet egg + glass noodles (soup),"glass noodles, sweet egg, chili paste",broth,
33091,33,ก๋วยเตี๋ยววุ้นเส้นกะทิ,Glass noodles in coconut milk soup,45,Thai,Boiled/Simmered,Noodles,Glass noodles in coconut milk soup,"glass noodles, coconut milk","oil, sugar",
33092,33,ก๋วยเตี๋ยววุ้นเส้นต้มยำทะเลน้ำข้น,"Glass noodles, creamy Tom Yum seafood",55,Thai,Boiled/Simmered,Noodles,Creamy Tom Yum seafood + glass noodles,"glass noodles, seafood, tom yum","broth, chili paste",
33093,33,ก๋วยเตี๋ยววุ้นเส้นต้มยำปลากะป๋อง,"Glass noodles, Tom Yum with canned fish",45,Thai,Boiled/Simmered,Noodles,Tom Yum w/ canned fish + glass noodles,"glass noodles, canned fish","broth, chili paste",
33094,33,ก๋วยเตี๋ยววุ้นเส้นต้มยำไก่ฉีก,"Glass noodles, Tom Yum with shredded chicken",40,Thai,Boiled/Simmered,Noodles,Tom Yum w/ shredded chicken + glass noodles,"glass noodles, chicken","broth, chili paste",
33095,33,ก๋วยเตี๋ยววุ้นเส้นแกง,Glass noodles in curry soup,40,Thai,Boiled/Simmered,Noodles,Curry soup + glass noodles,"glass noodles, curry base","coconut milk, spices",
33096,33,ก๋วยเตี๋ยวมาม่าน้ำเย็นตาโฟ,Instant noodles with yen ta fo broth,45,Chinese/Thai,Boiled/Simmered,Noodles,Yen ta fo + instant noodles (soup),"fish balls, tofu, red sauce, instant noodles","broth, fermented tofu sauce",
33097,33,ก๋วยเตี๋ยวมาม่าแห้งเย็นตาโฟ,"Instant noodles, dry style yen ta fo",45,Chinese/Thai,Boiled/Simmered,Noodles,Dry yen ta fo + instant noodles,"fish balls, tofu, instant noodles",fermented tofu sauce,
33098,33,ก๋วยเตี๋ยวมาม่าน้ำเย็นตาโฟต้มยำ,"Instant noodles, yen ta fo Tom Yum",50,Chinese/Thai,Boiled/Simmered,Noodles,Yen ta fo Tom Yum + instant noodles (soup),"fish balls, tom yum, red sauce, instant noodles","broth, chili paste, fermented tofu sauce",
33099,33,ก๋วยเตี๋ยวมาม่าแห้งเย็นตาโฟต้มยำ,"Instant noodles, dry yen ta fo Tom Yum",50,Chinese/Thai,Boiled/Simmered,Noodles,Dry yen ta fo Tom Yum + instant noodles,"fish balls, tom yum, red sauce, instant noodles","chili paste, fermented tofu",
33100,33,ก๋วยเตี๋ยวมาม่าน้ำต้มยำสุโขทัย,"Instant noodles, Sukhothai Tom Yum soup",45,Thai,Boiled/Simmered,Noodles,Sukhothai Tom Yum + instant noodles (soup),"pork, peanuts, chili, lime, instant noodles","broth, sugar",
33101,33,ก๋วยเตี๋ยวมาม่าแห้งต้มยำสุโขทัย,"Instant noodles, dry Sukhothai Tom Yum",45,Thai,Boiled/Simmered,Noodles,Dry Sukhothai Tom Yum + instant noodles,"pork, peanuts, chili, lime, instant noodles",sugar,
33102,33,ก๋วยเตี๋ยวมาม่าเนื้อสดน้ำ,"Instant noodles with fresh beef, soup",45,Thai,Boiled/Simmered,Noodles,Fresh beef + instant noodles (soup),"beef, instant noodles","broth, spices",
33103,33,ก๋วยเตี๋ยวมาม่าเนื้อสดแห้ง,"Instant noodles with fresh beef, dry",45,Thai,Boiled/Simmered,Noodles,Fresh beef + instant noodles (dry),"beef, instant noodles",oil,
33104,33,ก๋วยเตี๋ยวมาม่าเนื้อเปื่อยน้ำ,"Instant noodles with stewed beef, soup",45,Thai,Boiled/Simmered,Noodles,Stewed beef + instant noodles (soup),"beef, instant noodles","broth, spices",
33105,33,ก๋วยเตี๋ยวมาม่าเนื้อเปื่อยแห้ง,"Instant noodles with stewed beef, dry",45,Thai,Boiled/Simmered,Noodles,Stewed beef + instant noodles (dry),"beef, instant noodles",oil,
33106,33,ก๋วยเตี๋ยวมาม่าเนื้อรวมน้ำ,"Instant noodles with mixed beef, soup",55,Thai,Boiled/Simmered,Noodles,Mixed beef + instant noodles (soup),"mixed beef cuts, instant noodles","broth, spices",
33107,33,ก๋วยเตี๋ยวมาม่าเนื้อรวมแห้ง,"Instant noodles with mixed beef, dry",55,Thai,Boiled/Simmered,Noodles,Mixed beef + instant noodles (dry),"mixed beef cuts, instant noodles",oil,
33108,33,ก๋วยเตี๋ยวมาม่าลูกชิ้นปลาน้ำใส,"Instant noodles with fish balls, clear soup",40,Chinese/Thai,Boiled/Simmered,Noodles,Fish balls + instant noodles (clear soup),"fish balls, clear broth, instant noodles",,
33109,33,ก๋วยเตี๋ยวมาม่าต้มยำไข่หวาน,"Instant noodles, sweet egg Tom Yum",40,Thai,Boiled/Simmered,Noodles,Tom Yum sweet egg + instant noodles,"sweet egg, chili paste, instant noodles",broth,
33110,33,ก๋วยเตี๋ยวมาม่ากะทิ,Instant noodles in coconut milk soup,45,Thai,Boiled/Simmered,Noodles,Instant noodles in coconut milk soup,"coconut milk, instant noodles","oil, sugar",
33111,33,ก๋วยเตี๋ยวมาม่าต้มยำทะเลน้ำข้น,"Instant noodles, creamy Tom Yum seafood",55,Thai,Boiled/Simmered,Noodles,Creamy Tom Yum seafood + instant noodles,"seafood, instant noodles","broth, chili paste",
33112,33,ก๋วยเตี๋ยวมาม่าต้มยำปลากะป๋อง,"Instant noodles, Tom Yum with canned fish",45,Thai,Boiled/Simmered,Noodles,Tom Yum w/ canned fish + instant noodles,"canned fish, instant noodles","broth, chili paste",
33113,33,ก๋วยเตี๋ยวมาม่าต้มยำไก่ฉีก,"Instant noodles, Tom Yum with shredded chicken",40,Thai,Boiled/Simmered,Noodles,Tom Yum w/ shredded chicken + instant noodles,"chicken, instant noodles","broth, chili paste",
33114,33,ก๋วยเตี๋ยวมาม่าแกง,Instant noodles in curry soup,40,Thai,Boiled/Simmered,Noodles,Curry soup + instant noodles,"curry base, instant noodles","coconut milk, spices",
33115,33,เกาเหลาน้ำเย็นตาโฟ,Yen ta fo soup (no noodles),55,Chinese/Thai,Boiled/Simmered,Soup,Yen ta fo soup (no noodles),"tofu, red sauce, vegetables","broth, fermented tofu sauce",
33116,33,เกาเหลาแห้งเย็นตาโฟ,"Yen ta fo soup, dry style (no noodles)",55,Chinese/Thai,Boiled/Simmered,Soup,Dry yen ta fo (no noodles),"tofu, red sauce, vegetables",fermented tofu sauce,
33117,33,เกาเหลาน้ำเย็นตาโฟต้มยำ,Yen ta fo Tom Yum soup (no noodles),60,Chinese/Thai,Boiled/Simmered,Soup,Yen ta fo Tom Yum soup (no noodles),"tofu, tom yum, red sauce","broth, chili paste, fermented tofu sauce",
33118,33,เกาเหลาแห้งเย็นตาโฟต้มยำ,"Yen ta fo Tom Yum, dry style (no noodles)",60,Chinese/Thai,Boiled/Simmered,Soup,Dry yen ta fo Tom Yum (no noodles),"tofu, tom yum, red sauce","chili paste, fermented tofu",
33119,33,เกาเหลาน้ำต้มยำสุโขทัย,Sukhothai Tom Yum soup (no noodles),55,Thai,Boiled/Simmered,Soup,Sukhothai Tom Yum soup (no noodles),"pork, peanuts, chili, lime","broth, sugar",
33120,33,เกาเหลาแห้งต้มยำสุโขทัย,"Sukhothai Tom Yum, dry style (no noodles)",55,Thai,Boiled/Simmered,Soup,Dry Sukhothai Tom Yum (no noodles),"pork, peanuts, chili, lime",sugar,
